id|course_id|grade
179|5|7
179|6|9
179|6|10
179|6|9
179|6|12
179|6|11
179|6|6
210|3|8.5
210|3|7.5
210|3|7.5
210|3|7.5
210|3|9
210|3|8.5
210|3|11
210|8|9.5
210|8|10.5
210|8|17
210|4|15.5
210|4|16.9
210|4|11.5
210|4|16.5
210|4|14.7
210|4|18.5
210|4|18.6
210|4|13.2
210|9|10.5
210|9|4
210|9|12.75
210|2|_
210|2|9.6
210|2|11.6
210|2|8.1
210|2|11.8
210|2|7.4
210|2|9.4
210|2|13.6
210|2|15.6
210|7|14
210|7|17.5
210|7|12.5
210|7|14.5
210|7|16
210|7|14
210|7|15
210|10|8.25
210|10|7.5
210|10|7.5
210|10|8.75
210|1|6.5
210|1|8.5
210|1|8
210|1|10
210|1|8.5
210|1|8
210|1|12.5
210|1|9
210|5|4.75
210|5|10.25
210|5|6.5
210|5|10.25
210|5|9.25
210|6|8
210|6|8
210|6|7
210|6|11
210|6|9
210|6|12
221|3|9
221|3|9
221|3|8.5
221|3|9
221|3|8
221|3|9.5
221|3|9
221|8|10
221|8|13.5
221|4|14.8
221|4|17.7
221|4|14.8
221|4|13.1
221|4|14.7
221|4|13.2
221|4|15.4
221|4|14.2
221|9|14.75
221|9|3.25
221|9|8.5
221|2|11.9
221|2|9.5
221|2|13.4
221|2|10.7
221|2|12.7
221|2|8.1
221|2|12.8
221|2|13.8
221|2|11.5
221|7|12.5
221|7|14
221|7|16.5
221|7|15
221|7|16.5
221|7|15
221|7|14
221|10|12
221|10|_
221|10|7.25
221|10|8.25
221|10|8.75
221|1|4.5
221|1|9.5
221|1|7.5
221|1|11
221|1|9
221|1|4
221|1|11.5
221|1|_
221|5|9
221|5|4.25
221|5|6.25
221|5|6.75
221|5|5.25
221|6|13
221|6|9
221|6|13
221|6|12
223|3|9.5
223|3|11
223|3|10
223|3|8.5
223|3|12
223|3|9.5
223|3|8
223|8|11.5
223|8|4
223|8|17
223|4|13.9
223|4|10.2
223|4|14.8
223|4|14.4
223|4|14.2
223|4|16.5
223|4|17.1
223|9|9
223|9|16.25
223|9|10.75
223|2|8.2
223|2|11
223|2|14.9
223|2|11.4
223|2|10.7
223|2|12.7
223|2|14.6
223|2|8.7
223|7|13.5
223|7|14
223|7|14
223|7|13.5
223|7|13
223|7|15
223|7|_
223|10|11.75
223|10|9.75
223|10|6
223|10|9.25
223|10|7.5
223|1|_
223|1|10
223|1|8
223|1|8
223|1|8.5
223|1|_
223|1|10.5
223|5|10
223|5|6.5
223|5|9.5
223|5|10.5
223|5|5.5
223|6|_
223|6|7
223|6|9
223|6|12
223|6|10
223|6|12
241|3|10
241|3|8
241|3|8
241|3|10.5
241|3|6.5
241|3|10
241|3|9.5
241|8|9.5
241|8|10
241|8|12
241|4|12.8
241|4|12.2
241|4|16
241|4|16.3
241|4|15.7
241|4|14.7
241|4|13.5
241|4|13.8
241|9|11.75
241|9|5.75
241|9|11
241|2|13.3
241|2|11.9
241|2|11
241|2|12.7
241|2|12.6
241|2|11.5
241|2|10.9
241|2|8.5
241|2|16.4
241|7|_
241|7|15
241|7|13.5
241|7|15.5
241|7|13.5
241|7|13.5
241|7|14.5
241|10|12.5
241|10|9.75
241|10|7.75
241|10|7
241|10|7
241|1|7.5
241|1|7.5
241|1|4.5
241|1|4
241|1|10.5
241|1|12
241|1|6
241|1|10.5
241|5|8
241|5|7.5
241|5|7.5
241|5|7.75
241|5|4
241|6|5
241|6|9
241|6|9
241|6|7
241|6|12
241|6|13
251|3|12
251|3|8.5
251|3|9.5
251|3|10
251|3|9
251|3|7.5
251|3|9
251|8|13.5
251|8|14
251|8|8.5
251|4|12.4
251|4|18.8
251|4|15.4
251|4|10.5
251|4|15.4
251|4|15
251|4|15.8
251|4|16.8
251|9|7
251|9|10.5
251|9|10.25
251|2|15.3
251|2|10.1
251|2|13.6
251|2|17.5
251|2|13.1
251|2|9.7
251|2|13.4
251|2|12.7
251|2|8.2
251|7|14.5
251|7|13
251|7|14
251|7|15.5
251|7|13.5
251|7|16.5
251|10|9.25
251|10|11
251|10|7.25
251|10|8.75
251|10|8.75
251|1|9
251|1|10
251|1|5
251|1|4.5
251|1|8
251|1|10.5
251|1|4
251|1|7.5
251|5|6.5
251|5|6
251|5|_
251|5|10.5
251|5|8
251|6|8
251|6|11
251|6|7
251|6|9
251|6|12
251|6|11
265|3|8.5
265|3|9
265|3|8.5
265|3|10
265|3|10
265|3|7.5
265|3|8.5
265|8|13.5
265|8|14
265|8|17
265|4|14.7
265|4|16.2
265|4|10.8
265|4|19.5
265|4|_
265|4|8.9
265|4|12.8
265|4|15.1
265|9|13.25
265|9|5
265|9|8
265|2|12.1
265|2|7.3
265|2|11.6
265|2|13
265|2|10.7
265|2|11.5
265|2|11.2
265|2|12.9
265|2|8.6
265|7|14.5
265|7|14
265|7|14.5
265|7|14.5
265|7|12.5
265|7|16
265|7|12.5
265|10|8.25
265|10|8.5
265|10|11.25
265|10|7.25
265|1|6.5
265|1|7.5
265|1|7.5
265|1|6.5
265|1|9.5
265|1|9.5
265|1|7.5
265|1|8.5
265|5|4.25
265|5|6.25
265|5|8.75
265|5|11
265|6|12
265|6|10
265|6|11
265|6|_
265|6|10
265|6|10
274|3|8.5
274|3|8
274|3|8.5
274|3|8.5
274|3|10.5
274|3|9.5
274|3|7.5
274|8|15.5
274|8|15
274|8|13.5
274|4|15.1
274|4|14.5
274|4|13.8
274|4|13.7
274|4|14.1
274|4|16.8
274|4|12.7
274|4|13.5
274|9|10.5
274|9|3.5
274|9|9.75
274|2|11.6
274|2|11.3
274|2|9.1
274|2|10.2
274|2|_
274|2|10
274|2|9.2
274|2|11.1
274|2|12.8
274|7|13
274|7|13.5
274|7|13.5
274|7|13.5
274|7|13.5
274|7|12.5
274|7|_
274|10|7.75
274|10|8
274|10|5.25
274|10|10.75
274|1|3
274|1|11
274|1|9.5
274|1|8.5
274|1|7
274|1|5.5
274|1|9
274|1|8.5
274|5|7.5
274|5|8
274|5|10.25
274|5|7.25
274|5|5.25
274|6|11
274|6|9
274|6|9
274|6|11
274|6|8
274|6|8
315|3|8.5
315|3|7.5
315|3|6.5
315|3|8
315|3|7.5
315|3|9
315|3|9.5
315|8|19.5
315|8|16.5
315|8|11.5
315|4|14.6
315|4|13.2
315|4|15.3
315|4|12.8
315|4|17.7
315|4|14.5
315|4|12.8
315|9|8
315|9|6
315|9|5.25
315|2|9.1
315|2|12.8
315|2|5.3
315|2|13.6
315|2|8.8
315|2|10.7
315|2|9.5
315|2|7
315|7|14.5
315|7|13.5
315|7|15
315|7|11.5
315|7|14.5
315|7|12
315|7|14.5
315|10|10.75
315|10|11.5
315|10|10
315|10|8
315|10|10.5
315|1|12
315|1|6.5
315|1|11.5
315|1|9
315|1|9.5
315|1|10
315|1|9.5
315|1|4.5
315|5|4.25
315|5|5.25
315|5|12.75
315|5|4.5
315|5|7.75
315|6|10
315|6|11
315|6|9
315|6|9
315|6|12
315|6|7
331|3|9
331|3|9.5
331|3|9
331|3|8.5
331|3|8.5
331|3|8.5
331|3|7.5
331|8|12
331|8|18.5
331|8|12
331|4|13.2
331|4|15.9
331|4|16.4
331|4|10.4
331|4|13
331|4|12.7
331|4|14.6
331|9|14.5
331|9|18.5
331|9|4.75
331|2|10.1
331|2|4.7
331|2|12.5
331|2|11.2
331|2|10.9
331|2|11.8
331|2|10.9
331|2|9.5
331|2|12.5
331|7|13.5
331|7|15.5
331|7|15.5
331|7|17
331|7|14
331|7|15.5
331|7|12
331|10|9.5
331|10|9
331|10|7.75
331|10|5.75
331|10|8
331|1|7.5
331|1|8.5
331|1|12.5
331|1|14
331|1|10.5
331|1|11
331|1|12
331|1|5
331|5|8.5
331|5|17.25
331|5|11.5
331|5|9.5
331|5|9
331|6|9
331|6|8
331|6|9
331|6|8
331|6|9
331|6|10
337|3|8.5
337|3|8
337|3|7.5
337|3|7.5
337|3|7.5
337|3|10
337|3|9
337|8|15
337|8|13
337|8|14.5
337|4|15.7
337|4|18.5
337|4|17.2
337|4|13.8
337|4|12
337|4|8.3
337|4|15.7
337|9|6.5
337|2|12.8
337|2|11.7
337|2|12.5
337|2|11.4
337|2|12.2
337|2|13
337|2|11.3
337|2|7.4
337|2|11.4
337|7|13.5
337|7|13.5
337|7|15
337|7|12
337|7|11.5
337|7|15
337|7|13.5
337|10|8
337|10|10
337|10|8
337|10|6.5
337|10|9.25
337|1|8
337|1|8
337|1|8.5
337|1|7.5
337|1|7
337|1|9
337|1|9
337|1|9
337|5|7.5
337|5|5.75
337|5|8.75
337|5|7.25
337|5|5.5
337|6|7
337|6|13
337|6|10
337|6|13
337|6|9
337|6|9
373|3|10
373|3|10
373|3|7.5
373|3|7.5
373|3|8
373|3|6
373|3|8.5
373|8|15.5
373|8|13.5
373|8|11
373|4|15.8
373|4|14.9
373|4|12.1
373|4|12.9
373|4|14.3
373|4|15.8
373|4|8.1
373|4|15.2
373|9|12.5
373|9|8
373|9|8.25
373|2|9.2
373|2|16.3
373|2|9.4
373|2|11.7
373|2|9.5
373|2|11.7
373|2|14.5
373|2|13.4
373|7|14
373|7|15.5
373|7|14.5
373|7|13.5
373|7|13.5
373|7|13
373|7|15
373|10|9
373|10|11
373|10|8.25
373|10|8.25
373|10|6.75
373|1|5
373|1|9
373|1|3.5
373|1|7.5
373|1|10
373|1|7.5
373|1|6
373|5|5
373|5|9.25
373|5|7
373|5|5.75
373|5|1.25
373|6|11
373|6|9
373|6|9
373|6|7
373|6|13
373|6|14
448|3|10
448|3|9.5
448|3|8
448|3|8
448|3|8
448|3|9
448|3|8.5
448|8|17.5
448|8|12.5
448|4|12.2
448|4|16.3
448|4|10.9
448|4|18
448|4|18.1
448|4|12.9
448|4|12.9
448|4|15.7
448|9|12.75
448|9|6
448|2|10.7
448|2|9.4
448|2|8.1
448|2|10.5
448|2|7.7
448|2|11.1
448|2|7.4
448|2|10.9
448|2|10.1
448|7|15
448|7|13
448|7|14.5
448|7|13
448|7|12
448|7|12.5
448|7|14.5
448|10|9.25
448|10|9.5
448|10|8
448|10|7
448|1|11.5
448|1|8
448|1|5
448|1|5
448|1|7.5
448|1|8.5
448|1|7
448|1|4.5
448|5|10.25
448|5|5.75
448|5|6.25
448|5|7.75
448|5|12.75
448|6|13
448|6|7
448|6|12
448|6|7
448|6|9
492|3|9.5
492|3|9
492|3|7.5
492|3|8.5
492|3|9
492|3|8
492|3|8.5
492|8|9.5
492|8|11.5
492|8|7.5
492|4|12.9
492|4|17.1
492|4|14.6
492|4|14.9
492|4|15
492|4|11.1
492|4|13.1
492|4|14.8
492|9|10
492|9|7.75
492|9|7.25
492|2|7.3
492|2|7.7
492|2|9.1
492|2|11.5
492|2|7.6
492|2|9.6
492|2|12.9
492|2|9.7
492|2|13.1
492|7|14
492|7|13.5
492|7|12.5
492|7|15
492|7|11
492|7|15
492|10|9
492|10|9
492|10|7
492|10|8
492|10|8.25
492|1|8
492|1|8.5
492|1|8.5
492|1|6
492|1|8.5
492|1|7.5
492|1|6.5
492|1|6
492|5|10
492|5|8.25
492|5|9.25
492|5|8.25
492|5|6.75
492|6|9
492|6|_
492|6|9
492|6|8
492|6|11
492|6|8
494|3|10.5
494|3|10
494|3|10
494|3|9.5
494|3|9
494|3|9
494|8|13
494|8|13.5
494|8|9.5
494|4|14.2
494|4|12.6
494|4|17.3
494|4|11.7
494|4|19.2
494|4|14.9
494|4|16.2
494|4|15.2
494|9|7.75
494|9|8
494|9|8.5
494|2|9.8
494|2|11.5
494|2|15.1
494|2|9.6
494|2|12
494|2|14.8
494|2|11.6
494|2|11.5
494|7|15
494|7|13
494|7|14.5
494|7|16.5
494|7|15.5
494|7|11
494|7|15
494|10|9
494|10|9.75
494|10|10.75
494|10|7.75
494|10|9
494|1|11.5
494|1|6.5
494|1|10.5
494|1|8
494|1|8.5
494|1|6.5
494|1|9
494|1|9.5
494|5|8
494|5|11.25
494|5|6
494|5|13.25
494|5|8.25
494|6|10
494|6|9
494|6|11
494|6|9
494|6|8
494|6|8
520|3|7.5
520|3|9.5
520|3|7
520|3|11
520|3|8.5
520|3|8
520|3|8.5
520|8|14.5
520|8|11.5
520|8|13.5
520|4|13.3
520|4|13.7
520|4|18.5
520|4|16
520|4|15.5
520|4|12.9
520|4|12.4
520|4|11.8
520|9|10.5
520|9|12.25
520|9|14.25
520|2|10.5
520|2|10.8
520|2|14.8
520|2|9.2
520|2|14.1
520|2|14.5
520|2|11.8
520|2|9.3
520|2|13.8
520|7|14.5
520|7|13.5
520|7|13
520|7|14.5
520|7|13
520|7|15
520|7|13.5
520|10|5.75
520|10|9
520|10|9.5
520|10|7.25
520|10|8.5
520|1|11
520|1|6.5
520|1|10.5
520|1|7.5
520|1|6
520|1|7.5
520|1|11
520|1|6.5
520|5|4.25
520|5|10.5
520|5|12.25
520|5|13.25
520|5|2.25
520|6|14
520|6|11
520|6|10
520|6|7
520|6|9
520|6|10
530|3|10
530|3|11
530|3|8
530|3|8
530|3|9
530|3|10
530|3|10.5
530|8|12
530|8|8.5
530|8|13
530|4|12.8
530|4|16.3
530|4|15.2
530|4|13.7
530|4|14.3
530|4|14.9
530|4|15.9
530|4|20
530|9|11.5
530|9|8.25
530|9|8.75
530|2|11.5
530|2|9.2
530|2|11.2
530|2|13.1
530|2|12.4
530|2|13.3
530|2|6.4
530|2|14.8
530|2|12.8
530|7|14
530|7|15
530|7|14
530|7|13.5
530|7|14.5
530|7|16
530|7|14
530|10|10.5
530|10|10.25
530|10|12.25
530|10|8.75
530|10|10
530|1|6
530|1|6.5
530|1|10.5
530|1|10.5
530|1|7.5
530|1|5.5
530|1|9
530|1|7
530|5|8.25
530|5|5.75
530|5|11.25
530|5|11
530|6|8
530|6|11
530|6|7
530|6|12
530|6|11
530|6|8
536|3|10
536|3|8
536|3|8.5
536|3|10.5
536|3|9.5
536|3|8
536|3|8.5
536|8|14
536|8|14
536|8|12.5
536|4|13.5
536|4|20
536|4|15.2
536|4|10.2
536|4|14.9
536|4|17.8
536|4|17.7
536|4|11.8
536|9|6.75
536|9|4.5
536|9|9.25
536|2|11.3
536|2|12.7
536|2|10.4
536|2|8.8
536|2|12.8
536|2|12.6
536|2|10.4
536|2|14.3
536|2|9.9
536|7|15.5
536|7|14.5
536|7|13.5
536|7|14
536|7|13.5
536|7|13
536|7|14.5
536|10|9
536|10|12
536|10|8.25
536|10|10.25
536|10|11.25
536|1|5.5
536|1|8.5
536|1|8
536|1|6.5
536|1|5.5
536|1|12
536|1|11
536|1|7
536|5|6.75
536|5|7.25
536|5|6.25
536|5|11
536|5|8.25
536|6|10
536|6|11
536|6|10
536|6|8
536|6|10
536|6|11
539|3|7.5
539|3|10
539|3|9
539|3|8
539|3|10
539|3|9
539|3|8
539|8|13
539|8|10
539|8|10.5
539|4|12.6
539|4|15.9
539|4|17.5
539|4|12.6
539|4|15.8
539|4|12.9
539|4|15.9
539|4|17.6
539|9|6.75
539|9|13.5
539|9|7.75
539|2|11.1
539|2|12.5
539|2|10.1
539|2|10.9
539|2|11.5
539|2|12.5
539|2|10.3
539|2|15.9
539|2|11.9
539|7|14.5
539|7|12.5
539|7|13.5
539|7|14.5
539|7|14.5
539|7|14.5
539|7|16
539|10|10.5
539|10|6.75
539|10|9.25
539|10|13.25
539|10|9.25
539|1|6
539|1|9
539|1|12
539|1|6
539|1|8.5
539|1|8.5
539|1|7
539|5|7.25
539|5|9.75
539|5|7.75
539|5|12.5
539|5|9.75
539|6|10
539|6|7
539|6|9
539|6|12
539|6|8
539|6|8
552|3|9
552|3|9
552|3|8.5
552|3|9.5
552|3|11
552|3|9
552|3|6.5
552|8|14
552|8|7.5
552|8|10
552|4|17.1
552|4|13.2
552|4|16.9
552|4|14.4
552|4|16.7
552|4|10.4
552|4|_
552|4|14.9
552|9|5.25
552|9|6.25
552|9|7.5
552|2|9.9
552|2|14
552|2|10.9
552|2|9.6
552|2|10.1
552|2|11.8
552|2|14.2
552|2|13.7
552|2|10.2
552|7|15.5
552|7|14.5
552|7|14
552|7|16
552|7|15
552|7|13.5
552|10|9.5
552|10|8.25
552|10|7
552|10|9
552|10|6.75
552|1|9.5
552|1|12
552|1|6
552|1|12
552|1|11
552|1|5.5
552|1|8
552|1|10
552|5|5
552|5|9
552|5|6.75
552|5|10.5
552|5|6.25
552|6|_
552|6|12
552|6|11
552|6|7
552|6|9
552|6|6
567|3|8
567|3|8.5
567|3|9
567|3|10.5
567|3|9.5
567|3|8.5
567|8|6.5
567|8|12
567|8|10
567|4|17.3
567|4|13.9
567|4|14.4
567|4|18.2
567|4|12.2
567|4|14
567|4|12.2
567|4|17.1
567|9|6.75
567|9|14
567|9|8.75
567|2|8.1
567|2|11.2
567|2|12.1
567|2|11
567|2|10.4
567|2|11
567|2|10.7
567|2|11.5
567|2|13.3
567|7|15
567|7|14
567|7|14.5
567|7|15
567|7|14.5
567|7|15.5
567|7|14.5
567|10|8.5
567|10|6.5
567|10|8
567|10|8
567|10|10.5
567|1|9.5
567|1|9
567|1|12
567|1|_
567|1|11.5
567|1|5.5
567|1|9.5
567|1|5.5
567|5|7.75
567|5|10.5
567|5|5.25
567|5|5.75
567|5|9.75
567|6|12
567|6|12
567|6|9
567|6|6
567|6|5
567|6|9
627|3|8.5
627|3|9.5
627|3|8
627|3|10.5
627|3|9.5
627|3|9
627|8|12
627|8|7.5
627|8|15.5
627|4|15.6
627|4|14.1
627|4|14.6
627|4|11.6
627|4|13.6
627|4|17.5
627|4|13.4
627|9|5.75
627|9|8.25
627|9|11
627|2|11.9
627|2|12
627|2|10.4
627|2|12
627|2|11
627|2|11.1
627|2|13.4
627|2|11.5
627|2|12.5
627|7|13.5
627|7|15.5
627|7|15
627|7|16
627|7|17
627|7|14
627|7|14
627|10|8.25
627|10|6
627|10|11.5
627|10|9
627|1|6
627|1|9.5
627|1|7
627|1|10
627|1|8.5
627|1|10.5
627|1|9
627|5|6
627|5|9.5
627|5|9.25
627|5|9
627|5|7
627|6|9
627|6|11
627|6|8
627|6|7
627|6|5
627|6|6
634|3|9.5
634|3|7
634|3|9.5
634|3|10.5
634|3|8
634|3|8.5
634|3|9.5
634|8|16
634|8|10.5
634|8|13.5
634|4|13.3
634|4|12.5
634|4|9.5
634|4|13.3
634|4|12.2
634|4|15.9
634|4|15
634|4|14.8
634|9|7.25
634|9|11
634|9|8.75
634|2|13.8
634|2|13.8
634|2|7.6
634|2|13.3
634|2|11
634|2|11.4
634|2|9.4
634|2|11.1
634|2|10.9
634|7|15.5
634|7|13
634|7|14.5
634|7|15.5
634|7|16.5
634|7|15.5
634|7|14.5
634|10|7.75
634|10|8.75
634|10|8
634|10|11.5
634|10|13.5
634|1|5.5
634|1|9
634|1|8
634|1|8
634|1|5.5
634|1|6.5
634|1|8
634|1|7
634|5|6.5
634|5|11.25
634|5|8
634|5|7.25
634|5|8.25
634|6|11
634|6|10
634|6|9
634|6|12
634|6|14
634|6|6
653|3|8.5
653|3|7.5
653|3|7.5
653|3|8.5
653|3|9.5
653|3|10
653|8|14
653|8|16
653|8|10.5
653|4|12.5
653|4|14
653|4|14.8
653|4|18.7
653|4|15.7
653|4|16.1
653|4|13.7
653|9|13
653|9|11.5
653|9|11.25
653|2|10.7
653|2|12.3
653|2|12.1
653|2|6.3
653|2|9.8
653|2|8.1
653|2|12.3
653|2|14.2
653|2|11.5
653|7|16
653|7|13
653|7|15.5
653|7|12.5
653|7|14.5
653|7|15
653|7|14
653|10|8.5
653|10|7.75
653|10|5.75
653|10|8.25
653|10|9.25
653|1|10.5
653|1|8.5
653|1|10.5
653|1|7.5
653|1|10
653|1|12
653|1|9
653|1|11
653|5|_
653|5|9.75
653|5|6.5
653|5|7.25
653|6|9
653|6|6
653|6|14
653|6|11
653|6|8
653|6|11
672|3|10
672|3|10
672|3|8.5
672|3|6.5
672|3|9.5
672|3|9.5
672|3|9.5
672|8|14.5
672|8|9
672|8|9
672|4|11
672|4|16.9
672|4|14.5
672|4|11.3
672|4|16.2
672|4|13.7
672|4|14.9
672|4|14.6
672|9|6.75
672|9|9.75
672|9|11
672|2|9.8
672|2|8.4
672|2|12.2
672|2|8.6
672|2|17.3
672|2|11.4
672|2|7.6
672|2|11.4
672|2|11.6
672|7|12.5
672|7|16
672|7|14
672|7|13
672|7|14
672|7|14.5
672|7|15
672|10|8.75
672|10|9.75
672|10|11
672|10|10
672|10|9.25
672|1|9
672|1|8.5
672|1|8.5
672|1|9
672|1|9.5
672|1|5
672|1|7.5
672|1|8
672|5|8.5
672|5|8.25
672|5|9.5
672|5|9.75
672|5|11
672|6|10
672|6|10
672|6|9
672|6|8
672|6|8
672|6|10
683|3|9.5
683|3|9
683|3|8.5
683|3|9
683|3|12
683|3|8
683|8|13.5
683|8|16
683|8|16
683|4|14
683|4|16.6
683|4|14.3
683|4|18
683|4|12.1
683|4|10.3
683|4|13.1
683|4|16.1
683|9|11.75
683|9|5.5
683|9|7.75
683|2|11
683|2|11.2
683|2|11.9
683|2|12
683|2|9
683|2|11.3
683|2|13.2
683|2|10.6
683|7|14.5
683|7|14.5
683|7|15.5
683|7|12
683|7|14
683|7|13
683|7|14
683|10|8.75
683|10|8
683|10|7.75
683|10|10.75
683|10|9.75
683|1|7
683|1|14.5
683|1|12.5
683|1|7.5
683|1|12.5
683|1|9.5
683|5|12
683|5|13.5
683|5|9.25
683|5|10.5
683|5|10.75
683|6|10
683|6|14
683|6|8
683|6|9
683|6|12
683|6|13
783|3|8
783|3|11.5
783|3|9
783|3|9
783|3|9.5
783|3|9
783|3|10
783|8|12.5
783|8|20
783|8|6
783|4|17.6
783|4|17.8
783|4|15.5
783|4|12.2
783|4|10.1
783|4|16.3
783|4|14.1
783|4|16.6
783|9|_
783|9|6.25
783|9|11.25
783|2|6.7
783|2|9.9
783|2|10.3
783|2|13.3
783|2|10.1
783|2|11.6
783|2|9.7
783|2|7.3
783|2|14.2
783|7|13.5
783|7|17
783|7|14.5
783|7|12.5
783|7|13
783|7|14
783|7|15.5
783|10|8.75
783|10|11.25
783|10|11.25
783|10|10.5
783|1|7
783|1|6
783|1|5
783|1|7
783|1|2.5
783|1|9
783|5|5.5
783|5|3.75
783|5|8.25
783|5|11.5
783|5|6.25
783|6|11
783|6|12
783|6|11
783|6|11
783|6|6
783|6|10
793|3|8
793|3|9
793|3|7
793|3|9
793|3|9.5
793|3|9
793|3|9.5
793|8|10.5
793|8|4.5
793|8|12
793|4|14.2
793|4|14.3
793|4|14.6
793|4|13
793|4|16.5
793|4|12
793|4|13.8
793|4|14.9
793|9|9
793|9|14
793|9|5
793|2|14.3
793|2|11.5
793|2|12.8
793|2|9.4
793|2|_
793|2|11
793|2|10.5
793|2|8.8
793|2|15
793|7|15
793|7|15
793|7|11.5
793|7|16
793|7|15
793|7|14
793|10|9.5
793|10|9
793|10|7.5
793|10|11.75
793|10|9.5
793|1|11
793|1|6.5
793|1|11
793|1|8.5
793|1|9
793|1|9
793|1|11
793|1|10
793|5|10.75
793|5|9.5
793|5|5.75
793|5|6.5
793|5|11.5
793|6|8
793|6|9
793|6|10
793|6|7
793|6|11
793|6|13
805|3|9.5
805|3|9.5
805|3|8.5
805|3|8
805|3|7.5
805|3|10
805|3|8.5
805|8|9
805|8|3.5
805|8|5.5
805|4|16.8
805|4|15.2
805|4|11.8
805|4|15.4
805|4|11.4
805|4|12.4
805|4|12.8
805|9|4.75
805|9|9.5
805|9|11.5
805|2|14.2
805|2|10.4
805|2|15.4
805|2|7.6
805|2|8.5
805|2|11.8
805|2|8.7
805|2|8.9
805|2|10.6
805|7|12.5
805|7|13
805|7|13.5
805|7|16
805|7|15
805|7|17.5
805|7|13.5
805|10|9.5
805|10|11
805|10|6.75
805|10|8.5
805|10|7
805|1|7
805|1|8.5
805|1|6
805|1|1
805|1|10
805|1|10.5
805|1|12.5
805|1|6.5
805|5|7.75
805|5|5.75
805|5|7
805|5|9.75
805|5|3.25
805|6|13
805|6|10
805|6|10
805|6|4
805|6|9
806|3|10.5
806|3|8.5
806|3|9
806|3|7
806|3|9.5
806|3|10
806|3|8
806|8|11.5
806|8|12
806|8|12.5
806|4|13.4
806|4|15.5
806|4|14.3
806|4|15.7
806|4|13.4
806|4|16.7
806|4|15.3
806|4|12.7
806|9|5.25
806|9|9.5
806|9|14.5
806|2|10.9
806|2|10.1
806|2|10.1
806|2|7.4
806|2|7.2
806|2|8.9
806|2|12.8
806|2|13.6
806|2|12.4
806|7|15.5
806|7|13.5
806|7|12.5
806|7|_
806|7|15.5
806|7|15.5
806|7|16
806|10|6.75
806|10|6.5
806|10|9.5
806|10|6.75
806|10|10.5
806|1|10.5
806|1|7
806|1|9.5
806|1|7
806|1|10.5
806|1|8.5
806|1|7
806|5|9.5
806|5|4.75
806|5|6.75
806|5|10.5
806|5|8.25
806|6|7
806|6|4
806|6|11
806|6|8
806|6|7
806|6|6
838|3|9
838|3|9.5
838|3|10.5
838|3|8.5
838|3|9.5
838|3|8.5
838|3|_
838|8|10
838|8|15
838|8|13
838|4|14.5
838|4|13.1
838|4|14.9
838|4|14.3
838|4|13.3
838|4|13
838|4|16.2
838|4|11.2
838|9|8.25
838|9|5.25
838|9|8.75
838|2|10
838|2|10.1
838|2|10.7
838|2|10.9
838|2|10.8
838|2|11.7
838|2|11.5
838|2|11.2
838|2|12.1
838|7|15.5
838|7|14
838|7|14.5
838|7|15.5
838|7|14
838|7|14
838|7|16
838|10|10.5
838|10|10.25
838|10|9.75
838|10|8.75
838|10|5.75
838|1|5
838|1|6.5
838|1|12.5
838|1|6.5
838|1|7.5
838|1|10
838|1|15
838|1|10.5
838|5|4
838|5|6.25
838|5|6.5
838|5|8.25
838|5|5.5
838|6|8
838|6|11
838|6|6
838|6|6
838|6|5
838|6|9
844|3|9.5
844|3|8.5
844|3|10.5
844|3|9.5
844|3|10.5
844|3|10
844|8|10
844|8|9.5
844|4|12.6
844|4|14
844|4|17.6
844|4|13
844|4|14.5
844|4|13.9
844|4|14.5
844|4|14.7
844|9|6.25
844|9|7
844|9|8.5
844|2|11.3
844|2|9.9
844|2|7.7
844|2|10.1
844|2|15.2
844|2|13.1
844|2|10.1
844|2|8.5
844|2|8.3
844|7|15
844|7|15
844|7|12.5
844|7|14
844|7|14
844|7|14.5
844|7|14
844|10|8.5
844|10|8
844|10|6
844|10|8.25
844|10|8.5
844|1|6.5
844|1|7
844|1|7.5
844|1|9
844|1|6
844|1|9
844|1|8
844|1|11.5
844|5|8.75
844|5|10.25
844|5|9.5
844|5|8
844|5|5
844|6|12
844|6|10
844|6|11
844|6|13
844|6|8
76|3|8.5
76|3|8
76|3|8
76|3|9
76|3|9
76|3|7.5
76|3|8.5
76|8|11.5
76|8|11.5
76|8|13
76|4|14.4
76|4|10.2
76|4|10.3
76|4|_
76|4|13.2
76|4|13.6
76|4|12.2
76|4|13.8
76|9|11.75
76|9|8.5
76|9|7.25
76|2|14.3
76|2|11.1
76|2|10.9
76|2|7.8
76|2|8.6
76|2|12.2
76|2|8.6
76|2|13.2
76|2|9.7
76|7|15
76|7|13
76|7|13.5
76|7|14
76|7|14
76|7|14
76|7|12
76|10|9
76|10|5.5
76|10|10.5
76|10|8.5
76|10|12.25
76|1|9
76|1|7
76|1|6
76|1|8.5
76|1|10.5
76|1|7
76|1|8.5
76|1|9.5
76|5|11.75
76|5|6.25
76|5|8.5
76|5|7.25
76|5|12.25
76|6|10
76|6|7
76|6|12
76|6|8
76|6|10
76|6|9
92|3|8
92|3|10
92|3|9
92|3|9.5
92|3|8
92|3|9.5
92|3|8.5
92|8|9
92|8|12
92|8|12
92|4|16.6
92|4|14.6
92|4|12.9
92|4|17.7
92|4|12.9
92|4|15.6
92|4|16.7
92|4|16.2
92|9|6.75
92|9|8.5
92|9|9
